logFC logCPM PValue adj.PValue
55217 -1.4208951019953 2.3201309099683 1.13894373290065e-20 1.0473268124994e-18
7168 -1.46234583440294 9.75180740416181 1.29913027506404e-20 1.18716148448196e-18
4638 -1.71930444617253 10.4861357584378 1.31934336748852e-20 1.1981440606242e-18
115557 -1.34557354970431 5.19281170754531 1.34299438816333e-20 1.21209388576149e-18
84457 -1.77008997966646 2.21185541533811 1.38415011463203e-20 1.24157416110643e-18
157777 1.10657356653352 1.11883191017385 1.40192192105517e-20 1.24984758583827e-18
55086 -1.56090630083848 0.514649323860285 1.53421207656671e-20 1.35949786493829e-18
4905 0.737300062292756 5.94644910120498 1.67162751373491e-20 1.47234131797097e-18
23492 -0.87519408492871 6.55149733263288 1.71553001867561e-20 1.50196194030276e-18
958 -1.16639580576487 4.1914092637452 1.74383327895013e-20 1.5176539506863e-18
822 -1.39553394540335 6.10167092966333 2.1606424599125e-20 1.86927534948998e-18
6876 -1.6533704189195 10.8569310275679 2.32181651337733e-20 1.99689877894647e-18
5358 -1.23362224425466 5.23977724244057 2.34936832080702e-20 2.00877860927014e-18
644538 -1.35807295054369 3.06431598248687 2.53124829037107e-20 2.15170821241368e-18
220001 -1.77403770883073 0.869878610250463 2.67964042754708e-20 2.26468339255294e-18
